"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","qualtricsId","responses","invalidEntries","response0","image","imageName","naming_response","Actual.Completion.Code","age","gender","education_level","languages_besides_english","language_1","language_2","language_3","language_4","other_languages","native_language","category","category_plural","typicality_subjective","animal_name","original_image_name","source","final_image_name","final_image_name_ext","image_experiment_name","image_path"
"",4379,"survey-text-columnResponse",2,18977,"0.0-2.0","p882760","5,1,3,0,6,4,6,1","R_3e8mnYpc01hw38C","{""Q0"":""fish""}",0,"fish","lib/images/bass_600x600.jpg","bass","fish","GuBpYtpNAMINALYsOtuGyJbP","49","Female","Bachelor's Degree","Yes","Spanish","","","","","spanish","fish","fish","typical","bass","rockbass_boss","BOSS","bass","_600x600.jpg","bass_600x600.jpg","../images/bass_600x600.jpg"
"",3517,"survey-text-columnResponse",3,22696,"0.0-3.0","p882760","5,1,3,0,6,4,6,1","R_3e8mnYpc01hw38C","{""Q0"":""dog""}",0,"dog","lib/images/goldenretriever_600x600.jpg","goldenretriever","dog","GuBpYtpNAMINALYsOtuGyJbP","49","Female","Bachelor's Degree","Yes","Spanish","","","","","spanish","dog","dogs","typical","golden retriever","goldenretriever_hw","https://pixabay.com/photos/dog-lake-constance-golden-retriever-1994692/","goldenretriever","_600x600.jpg","goldenretriever_600x600.jpg","../images/goldenretriever_600x600.jpg"
"",2661,"survey-text-columnResponse",4,25560,"0.0-4.0","p882760","5,1,3,0,6,4,6,1","R_3e8mnYpc01hw38C","{""Q0"":""cat""}",0,"cat","lib/images/oriental_600x600.jpg","oriental","cat","GuBpYtpNAMINALYsOtuGyJbP","49","Female","Bachelor's Degree","Yes","Spanish","","","","","spanish","cat","cats","atypical","oriental","oriental_mz","https://en.wikipedia.org/wiki/File:Fatale_de_la_l%C3%A9gende_d%27ali.jpg","oriental","_600x600.jpg","oriental_600x600.jpg","../images/oriental_600x600.jpg"
"",19541,"survey-text-columnResponse",5,45305,"0.0-5.0","p882760","5,1,3,0,6,4,6,1","R_3e8mnYpc01hw38C","{""Q0"":""pelican""}",0,"pelican","lib/images/pelican_600x600.jpg","pelican","pelican","GuBpYtpNAMINALYsOtuGyJbP","49","Female","Bachelor's Degree","Yes","Spanish","","","","","spanish","bird","birds","atypical","pelican","pelican_boss","BOSS","pelican","_600x600.jpg","pelican_600x600.jpg","../images/pelican_600x600.jpg"
"",12277,"survey-text-columnResponse",6,57785,"0.0-6.0","p882760","5,1,3,0,6,4,6,1","R_3e8mnYpc01hw38C","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","GuBpYtpNAMINALYsOtuGyJbP","49","Female","Bachelor's Degree","Yes","Spanish","","","","","spanish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4452,"survey-text-columnResponse",7,62440,"0.0-7.0","p882760","5,1,3,0,6,4,6,1","R_3e8mnYpc01hw38C","{""Q0"":""cat""}",0,"cat","lib/images/tabby_600x600.jpg","tabby","cat","GuBpYtpNAMINALYsOtuGyJbP","49","Female","Bachelor's Degree","Yes","Spanish","","","","","spanish","cat","cats","typical","american shorthair","cat_mz_1","https://en.wikipedia.org/wiki/Tabby_cat#/media/File:Cat_November_2010-1a.jpg","tabby","_600x600.jpg","tabby_600x600.jpg","../images/tabby_600x600.jpg"
"",7350,"survey-text-columnResponse",8,69992,"0.0-8.0","p882760","5,1,3,0,6,4,6,1","R_3e8mnYpc01hw38C","{""Q0"":""dog""}",0,"dog","lib/images/sheepdog_600x600.jpg","sheepdog","dog","GuBpYtpNAMINALYsOtuGyJbP","49","Female","Bachelor's Degree","Yes","Spanish","","","","","spanish","dog","dogs","atypical","sheepdog","sheepdog_er","EmbersonRubenstein","sheepdog","_600x600.jpg","sheepdog_600x600.jpg","../images/sheepdog_600x600.jpg"
"",15355,"survey-text-columnResponse",9,85552,"0.0-9.0","p882760","5,1,3,0,6,4,6,1","R_3e8mnYpc01hw38C","{""Q0"":""sea horse""}",0,"sea horse","lib/images/seahorse_600x600.jpg","seahorse","sea horse","GuBpYtpNAMINALYsOtuGyJbP","49","Female","Bachelor's Degree","Yes","Spanish","","","","","spanish","fish","fish","atypical","seahorse","seahorse_mz_1","https://unsplash.com/photos/fG1fdervp1E","seahorse","_600x600.jpg","seahorse_600x600.jpg","../images/seahorse_600x600.jpg"
"",11389,"survey-text-columnResponse",10,97144,"0.0-10.0","p882760","5,1,3,0,6,4,6,1","R_3e8mnYpc01hw38C","{""Q0"":""a bird""}",0,"a bird","lib/images/cardinal_600x600.jpg","cardinal","a bird","GuBpYtpNAMINALYsOtuGyJbP","49","Female","Bachelor's Degree","Yes","Spanish","","","","","spanish","bird","birds","typical","cardinal","cardinal_mz_2","https://unsplash.com/photos/BxmvI3hutWs","cardinal","_600x600.jpg","cardinal_600x600.jpg","../images/cardinal_600x600.jpg"
"[{""page_index"":0,""viewing_time"":1906}]",1906,"instructions",0,1918,"0.0-0.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","",NA,"","","","","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",11647,"survey-text-columnResponse",1,13566,"0.0-1.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4662,"survey-text-columnResponse",2,18430,"0.0-2.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""sparrow""}",0,"sparrow","lib/images/robin_600x600.jpg","robin","sparrow","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","","bird","birds","typical","robin","robin_mz","https://unsplash.com/photos/rP4IAAk3hGw","robin","_600x600.jpg","robin_600x600.jpg","../images/robin_600x600.jpg"
"",4305,"survey-text-columnResponse",3,22936,"0.0-3.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""catfish""}",0,"catfish","lib/images/catfish_600x600.jpg","catfish","catfish","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","","fish","fish","atypical","catfish","catfish_hw","https://commons.wikimedia.org/wiki/File:Blue_catfish_tenn_aquarium.JPG","catfish","_600x600.jpg","catfish_600x600.jpg","../images/catfish_600x600.jpg"
"",4058,"survey-text-columnResponse",4,27196,"0.0-4.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""dog""}",0,"dog","lib/images/husky_600x600.jpg","husky","dog","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","","dog","dogs","typical","siberian husky","husky_hw","https://pixabay.com/photos/dog-husky-sled-dog-animal-2016708/","husky","_600x600.jpg","husky_600x600.jpg","../images/husky_600x600.jpg"
"",4728,"survey-text-columnResponse",5,32125,"0.0-5.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""greyhound""}",0,"greyhound","lib/images/greyhound_600x600.jpg","greyhound","greyhound","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","","dog","dogs","atypical","greyhound","greyhound_BOSS","BOSS","greyhound","_600x600.jpg","greyhound_600x600.jpg","../images/greyhound_600x600.jpg"
"",3211,"survey-text-columnResponse",6,35539,"0.0-6.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",5371,"survey-text-columnResponse",7,41111,"0.0-7.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""pelican""}",0,"pelican","lib/images/pelican_600x600.jpg","pelican","pelican","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","","bird","birds","atypical","pelican","pelican_boss","BOSS","pelican","_600x600.jpg","pelican_600x600.jpg","../images/pelican_600x600.jpg"
"",1878,"survey-text-columnResponse",8,43190,"0.0-8.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""cat""}",0,"cat","lib/images/chartreux_600x600.jpg","chartreux","cat","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","","cat","cats","typical","chartreux","chartreux_mz_2","https://www.pexels.com/photo/animals-cat-chartreux-mieze-357182/","chartreux","_600x600.jpg","chartreux_600x600.jpg","../images/chartreux_600x600.jpg"
"",2270,"survey-text-columnResponse",9,45661,"0.0-9.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""cat""}",0,"cat","lib/images/americancurl_600x600.jpg","americancurl","cat","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","","cat","cats","atypical","American Curl","americancurl_mz_1","https://commons.wikimedia.org/wiki/File:American_curl_fond_blanc.jpg","americancurl","_600x600.jpg","americancurl_600x600.jpg","../images/americancurl_600x600.jpg"
"",3558,"survey-text-columnResponse",10,49422,"0.0-10.0","p885135","5,7,0,5,3,7,1,7","R_PILHJkCaswREMnf","{""Q0"":""fish""}",0,"fish","lib/images/sergeantmajor_600x600.jpg","sergeantmajor","fish","AMHUTBmNAMINALwxKWLxSQvd","33","Male","Some College","No","","","","","","","fish","fish","typical","sergeant major","sergeantmajor_hw_1","https://unsplash.com/photos/mjPMBpsxICY","sergeantmajor","_600x600.jpg","sergeantmajor_600x600.jpg","../images/sergeantmajor_600x600.jpg"
"[{""page_index"":0,""viewing_time"":12695}]",12696,"instructions",0,12807,"0.0-0.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","",NA,"","","","","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",8575,"survey-text-columnResponse",1,21386,"0.0-1.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",28293,"survey-text-columnResponse",2,49882,"0.0-2.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""pigeon""}",0,"pigeon","lib/images/pigeon_600x600.jpg","pigeon","pigeon","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english","bird","birds","typical","pigeon","pigeon_mz","https://upload.wikimedia.org/wikipedia/commons/4/43/Common_pigeon_-_Piccione_selvatico_occidentale_%28Columba_livia%29.jpg","pigeon","_600x600.jpg","pigeon_600x600.jpg","../images/pigeon_600x600.jpg"
"",5764,"survey-text-columnResponse",3,55852,"0.0-3.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""husky""}",0,"husky","lib/images/husky_600x600.jpg","husky","husky","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english","dog","dogs","typical","siberian husky","husky_hw","https://pixabay.com/photos/dog-husky-sled-dog-animal-2016708/","husky","_600x600.jpg","husky_600x600.jpg","../images/husky_600x600.jpg"
"",6420,"survey-text-columnResponse",4,62478,"0.0-4.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""fish""}",0,"fish","lib/images/sergeantmajor_600x600.jpg","sergeantmajor","fish","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english","fish","fish","typical","sergeant major","sergeantmajor_hw_1","https://unsplash.com/photos/mjPMBpsxICY","sergeantmajor","_600x600.jpg","sergeantmajor_600x600.jpg","../images/sergeantmajor_600x600.jpg"
"",4633,"survey-text-columnResponse",5,67316,"0.0-5.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""bird""}",0,"bird","lib/images/kookaburra_600x600.jpg","kookaburra","bird","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english","bird","birds","atypical","kookaburra","kookaburra_mz_1","https://unsplash.com/photos/TwQP2gDmUJA","kookaburra","_600x600.jpg","kookaburra_600x600.jpg","../images/kookaburra_600x600.jpg"
"",3640,"survey-text-columnResponse",6,71158,"0.0-6.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",4506,"survey-text-columnResponse",7,75868,"0.0-7.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""cat""}",0,"cat","lib/images/cornishrex_600x600.jpg","cornishrex","cat","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english","cat","cats","atypical","Cornish rex","cornishrex_mz_1","https://commons.wikimedia.org/wiki/File:Cornish_Rex.jpg","cornishrex","_600x600.jpg","cornishrex_600x600.jpg","../images/cornishrex_600x600.jpg"
"",19866,"survey-text-columnResponse",8,95940,"0.0-8.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""blowfish""}",0,"blowfish","lib/images/pufferfish_600x600.jpg","pufferfish","blowfish","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english","fish","fish","atypical","pufferfish","pufferfish_er","EmbersonRubenstein","pufferfish","_600x600.jpg","pufferfish_600x600.jpg","../images/pufferfish_600x600.jpg"
"",9362,"survey-text-columnResponse",9,105505,"0.0-9.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""dog""}",0,"dog","lib/images/chihuahua_600x600.jpg","chihuahua","dog","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english","dog","dogs","atypical","chihuahua","chihuahua_mz_4","https://www.pxfuel.com/en/free-photo-ojhbm","chihuahua","_600x600.jpg","chihuahua_600x600.jpg","../images/chihuahua_600x600.jpg"
"",9612,"survey-text-columnResponse",10,115322,"0.0-10.0","p885340","2,6,1,1,2,7,4,7","R_XoIcYt5x2hggAqR","{""Q0"":""cat""}",0,"cat","lib/images/bengal_600x600.jpg","bengal","cat","BgybYYENAMINALoSVUFPxalW","24","Male","Associate's Degree/technical school","Yes","English","Spanish","","","","english","cat","cats","typical","bengal","bengal_mz_4","https://commons.wikimedia.org/wiki/File:Brown_spotted_tabby_bengal_cat.jpg","bengal","_600x600.jpg","bengal_600x600.jpg","../images/bengal_600x600.jpg"
"[{""page_index"":0,""viewing_time"":6853}]",6854,"instructions",0,6888,"0.0-0.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","",NA,"","","","","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",10311,"survey-text-columnResponse",1,17203,"0.0-1.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",5991,"survey-text-columnResponse",2,23402,"0.0-2.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""bird""}",0,"bird","lib/images/kingfisher_600x600.jpg","kingfisher","bird","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english","bird","birds","atypical","king fisher","kingfisher_boss","BOSS","kingfisher","_600x600.jpg","kingfisher_600x600.jpg","../images/kingfisher_600x600.jpg"
"",4292,"survey-text-columnResponse",3,27900,"0.0-3.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""dog""}",0,"dog","lib/images/yorkshireterrier_600x600.jpg","yorkshireterrier","dog","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english","dog","dogs","atypical","yorkshire terrier","yorkshireterrier_hw","https://pixabay.com/photos/yorkshire-terrier-terrier-dog-361730/","yorkshireterrier","_600x600.jpg","yorkshireterrier_600x600.jpg","../images/yorkshireterrier_600x600.jpg"
"",4326,"survey-text-columnResponse",4,32434,"0.0-4.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""cat""}",0,"cat","lib/images/bengal_600x600.jpg","bengal","cat","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english","cat","cats","typical","bengal","bengal_mz_4","https://commons.wikimedia.org/wiki/File:Brown_spotted_tabby_bengal_cat.jpg","bengal","_600x600.jpg","bengal_600x600.jpg","../images/bengal_600x600.jpg"
"",11336,"survey-text-columnResponse",5,43973,"0.0-5.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""sparrow""}",0,"sparrow","lib/images/robin_600x600.jpg","robin","sparrow","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english","bird","birds","typical","robin","robin_mz","https://unsplash.com/photos/rP4IAAk3hGw","robin","_600x600.jpg","robin_600x600.jpg","../images/robin_600x600.jpg"
"",6527,"survey-text-columnResponse",6,50709,"0.0-6.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",6573,"survey-text-columnResponse",7,57490,"0.0-7.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""squid""}",0,"squid","lib/images/cuttlefish_600x600.jpg","cuttlefish","squid","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english","fish","fish","atypical","cuttlefish","cuttlefish_boss","BOSS","cuttlefish","_600x600.jpg","cuttlefish_600x600.jpg","../images/cuttlefish_600x600.jpg"
"",5197,"survey-text-columnResponse",8,62892,"0.0-8.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""cat""}",0,"cat","lib/images/siamese_600x600.jpg","siamese","cat","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english","cat","cats","atypical","siamese","siamesecat_hw_2","https://pixabay.com/photos/cat-siamese-cat-fur-kitten-2068462/","siamese","_600x600.jpg","siamese_600x600.jpg","../images/siamese_600x600.jpg"
"",4556,"survey-text-columnResponse",9,67652,"0.0-9.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""fish""}",0,"fish","lib/images/bass_600x600.jpg","bass","fish","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english","fish","fish","typical","bass","rockbass_boss","BOSS","bass","_600x600.jpg","bass_600x600.jpg","../images/bass_600x600.jpg"
"",4044,"survey-text-columnResponse",10,71903,"0.0-10.0","p886834","1,7,5,1,7,5,2,1","R_2qvAbkp85wKrmeT","{""Q0"":""dog""}",0,"dog","lib/images/labrador_600x600.jpg","labrador","dog","GxeTiczNAMINALjLkVBONtgR","38","Female","High School / GED","Yes","English","","","","","english","dog","dogs","typical","labrador retriever","labrador_mz_1","https://commons.wikimedia.org/wiki/File:Black_labrador_retriever.jpg","labrador","_600x600.jpg","labrador_600x600.jpg","../images/labrador_600x600.jpg"
"[{""page_index"":0,""viewing_time"":3826}]",3827,"instructions",0,3852,"0.0-0.0","p887051","3,8,1,4,3,6,5,4","R_1IgfBZbPPzQh07P","",NA,"","","","","rCmLtrGNAMINALhRhrEuozkt","35","Female","Some College","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",7055,"survey-text-columnResponse",1,10909,"0.0-1.0","p887051","3,8,1,4,3,6,5,4","R_1IgfBZbPPzQh07P","{""Q0"":""horse""}",0,"horse","lib/images/horse.jpg","horse.jpg","horse","rCmLtrGNAMINALhRhrEuozkt","35","Female","Some College","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",5410,"survey-text-columnResponse",2,16521,"0.0-2.0","p887051","3,8,1,4,3,6,5,4","R_1IgfBZbPPzQh07P","{""Q0"":""clown fish""}",0,"clown fish","lib/images/clownfish_600x600.jpg","clownfish","clown fish","rCmLtrGNAMINALhRhrEuozkt","35","Female","Some College","No","","","","","","","fish","fish","typical","clownfish","clownfish_mz","https://unsplash.com/photos/rEM3cK8F1pk","clownfish","_600x600.jpg","clownfish_600x600.jpg","../images/clownfish_600x600.jpg"
"",3585,"survey-text-columnResponse",3,20308,"0.0-3.0","p887051","3,8,1,4,3,6,5,4","R_1IgfBZbPPzQh07P","{""Q0"":""owl""}",0,"owl","lib/images/owl_600x600.jpg","owl","owl","rCmLtrGNAMINALhRhrEuozkt","35","Female","Some College","No","","","","","","","bird","birds","atypical","owl","owl_boss","BOSS","owl","_600x600.jpg","owl_600x600.jpg","../images/owl_600x600.jpg"
"",3370,"survey-text-columnResponse",4,23880,"0.0-4.0","p887051","3,8,1,4,3,6,5,4","R_1IgfBZbPPzQh07P","{""Q0"":""cat""}",0,"cat","lib/images/burmese_600x600.jpg","burmese","cat","rCmLtrGNAMINALhRhrEuozkt","35","Female","Some College","No","","","","","","","cat","cats","typical","burmese","burmese_hw","https://pixabay.com/photos/animals-cute-cat-pet-breed-burmese-3273782/","burmese","_600x600.jpg","burmese_600x600.jpg","../images/burmese_600x600.jpg"
"",6768,"survey-text-columnResponse",5,30851,"0.0-5.0","p887051","3,8,1,4,3,6,5,4","R_1IgfBZbPPzQh07P","{""Q0"":""greyhound""}",0,"greyhound","lib/images/greyhound_600x600.jpg","greyhound","greyhound","rCmLtrGNAMINALhRhrEuozkt","35","Female","Some College","No","","","","","","","dog","dogs","atypical","greyhound","greyhound_BOSS","BOSS","greyhound","_600x600.jpg","greyhound_600x600.jpg","../images/greyhound_600x600.jpg"
"",4981,"survey-text-columnResponse",6,36033,"0.0-6.0","p887051","3,8,1,4,3,6,5,4","R_1IgfBZbPPzQh07P","{""Q0"":""giraffe""}",0,"giraffe","lib/images/giraffe.jpg","giraffe.jpg","giraffe","rCmLtrGNAMINALhRhrEuozkt","35","Female","Some College","No","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",5866,"survey-text-columnResponse",7,42101,"0.0-7.0","p887051","3,8,1,4,3,6,5,4","R_1IgfBZbPPzQh07P","{""Q0"":""rottweiler""}",0,"rottweiler","lib/images/rottweiler_600x600.jpg","rottweiler","rottweiler","rCmLtrGNAMINALhRhrEuozkt","35","Female","Some College","No","","","","","","","dog","dogs","typical","rottweiler","rottweiler_mz_2","https://commons.wikimedia.org/wiki/File:02_I_Exposici%C3%B3n_Monogr%C3%A1fica_Club_Rottweiler_de_Espa%C3%B1a_-_Santa_Brigida_-_Gran_Canaria.jpg","rottweiler","_600x600.jpg","rottweiler_600x600.jpg","../images/rottweiler_600x600.jpg"
"",3747,"survey-text-columnResponse",8,46050,"0.0-8.0","p887051","3,8,1,4,3,6,5,4","R_1IgfBZbPPzQh07P","{""Q0"":""seagull""}",0,"seagull","lib/images/seagull_600x600.jpg","seagull","seagull","rCmLtrGNAMINALhRhrEuozkt","35","Female","Some College","No","","","","","","","bird","birds","typical","seagull","seagull_mz","https://unsplash.com/photos/qrP9Q4ttNLs","seagull","_600x600.jpg","seagull_600x600.jpg","../images/seagull_600x600.jpg"
